BALANCE	PURCHASES	ONEOFF_PURCHASES	CREDIT_LIMIT	PAYMENTS	MINIMUM_PAYMENTS
478.520473	768.96	368.96	5000	2465.151762	161.497921
1018.811119	3137.2	1737.1	6500	4106.558919	260.772338
2827.367195	678.32	195	3000	1223.23593	1933.376383
1529.318797	678.44	0	1500	731.943501	1187.72741
2670.123456	3103.57	1587.68	7500	1865.73836	573.258246
481.961018	967.23	585.5	1400	9282.027007	217.823333
72.087172	607.36	607.36	5500	554.770836	192.60691
87.887472	1282.73	0	3500	1347.51278	177.102986
5194.184491	73.42	73.42	9500	1465.747485	1141.633296
216.705656	1442.9	424.6	4000	1111.898226	87.775306
18.400472	0	0		9.040017	14.418723
5829.92767	0	0	6500	1438.89528	2351.635775
830.51605	1059.04	799.04	3000	182.53903	400.00556
88.012898	975	0	2725	1930.437135	142.662885
77.523872	325	0	6500	408.437645	208.322149
8073.052656	2588.69	1592.99	11500	2435.285131	2828.269468
72.76697	0	0	2500	945.465018	56.782521
8.285344	72.52	72.52	3000	0	
1207.768239	0	0	1200	1106.479425	685.694358
470.593325	6743.31	6182.78	3200	4369.008441	222.118023
1915.675716	855.27	855.27	6200	519.064499	438.190574
1283.81226	166.9	166.9	1200	1363.547891	1860.072318
1322.579742	453	453	1800	616.31303	317.061706
1753.27998	245.85	245.85	1800	955.297792	686.649339
1663.492233	3415.39	2355.11	8500	4768.332744	532.466094
528.651164	4978.23	2870.42	6000	4465.155013	165.366492
6.226972	54	0	3000	0	
2517.38247	320	320	2500	552.896593	978.223
1453.608861	4656.79	3853.49	11500	1158.648328	454.273077
1002.93543	1056.33	0	2200	1108.476353	1694.702504
1344.982445	224.54	0	1500	619.063466	678.63587
50.366106	507.57	507.57	6000	503.254349	34.488495
3570.596193	150.46	0	6500	1233.301038	911.267314
4364.016237	2711.9	2711.9	9500	2428.395411	1040.884331
1207.320442	359	359	3000	239.704238	379.055818
138.537976	987.45	987.45	3000	0	
1155.338824	5744.03	4055.8	6000	3684.789911	328.151043
30.327329	284.34	0	1200	269.948292	101.35824
30.692503	205.06	0	4500	163.982192	55.660981
805.368458	0	0	1000	1515.789235	201.815134
638.163467	1202.72	904.2	3000	2857.881585	234.745291
264.869295	940	940	6000	753.034035	179.692509
576.890374	1081	1081	6000	513.64046	190.606207
27.17079	275	0	3000	299.572759	149.944032
2292.952733	0	0	2500	976.79165	724.561182
3830.603522	1257.16	841	7500	887.037084	1014.663188
690.625555	666.6	0	6000	1130.376548	170.144183
566.477136	5370.39	1129.3	5700	4124.004704	224.493971
1158.01315	170	170	1200	525.816276	616.813089
145.320241	530.81	0	5500	143.114001	196.881446
3619.986054	0	0	13000	942.812569	920.525945
118.941982	1250	0	3000	1130.438324	127.592031
1793.954788	0	0	2500	508.613001	481.397375
186.020599	269.85	211.8	2000	174.556187	95.587203
1414.47232	331.52	331.52	7500	3321.020515	394.681018
385.841997	24.63	0	4500	1349.938041	203.987924
306.539753	2684.5	299.5	6000	2855.153528	186.149348
12.132712	244.18	0	2500	231.239325	128.726662
330.068448	2441.21	0	1500	2816.104753	163.703623
1121.018433	0	0	1500	858.248769	296.752391
133.957441	128.5	0	1500	507.934017	37.947135
1057.699883	229.74	216.17	1500	307.755667	393.128829
7907.725211	1685.19	1552.31	18500	19841.25737	2025.836483
61.159113	981.49	381.49	7000	873.241146	85.160646
1191.749595	0	0	2500	387.341388	352.084649
15.577506	143.76	0	1000	124.753548	146.043815
2.641101	9.68	0	8000	72.282497	17.530337
4060.710208	22500	0	23000	8760.860264	1645.535202
909.846336	590	590	2500	750.556869	181.398536
894.357857	1164	0	2000	907.603723	270.413449
801.703734	387.77	0	2500	1480.676383	1246.237666
267.253822	2326.71	1333.71	16000	2803.060431	169.41646
291.598301	0	0	3000	1174.005094	85.227184
660.468854	0	0	1700	205.396282	195.799861
128.365782	1003.2	816.07	7000	1057.647019	203.927038
3267.962664	1910.51	0	3000	2553.372888	3339.39289
437.609832	0	0	1200	1569.501192	156.935733
2701.540547	0	0	3000	1065.255189	1135.449267
2427.756294	0	0	5000	477.894327	613.519804
239.101942	750	0	6500	2021.846497	96.572665
1500.810722	2340.87	1975.55	5500	348.740817	431.266392
3425.949762	0	0	4000	1114.681017	732.984374
103.792136	1607.84	168.27	7000	1563.287264	178.816786
1621.345326	5167.6	4246.5	5000	2721.870415	523.348392
250.258381	486.94	486.94	4500	2837.08595	130.716778
663.394569	1208.7	1025.94	1500	662.519566	119.295167
96.820999	928.53	611.04	3000	1827.504821	173.812568
636.142309	4659.65	3377.15	6000	4622.217377	230.464797
16115.5964	684.74	105.3	18000	3546.06155	5743.736444
5238.915225	270	270	6000	1259.203988	1197.398596
2172.893325	416.74	0	3000	3905.486286	1080.480612
1143.333419	0	0	2500	588.789066	289.050092
1595.980444	0	0	2400	351.305519	440.128449
288.097302	2622.6	0	450	2718.47954	2413.233231
7268.70638	306.91	306.91	12000	3512.633784	2096.962594
15.449607	574.75	0	1000	560.219458	17.826933
1903.274531	1813.4	0	4000	1959.916433	1187.591705
1102.63215	1409.31	1080.18	8500	874.024544	274.582036
21.881383	123.48	0	1500	87.868362	88.187856
2.585715	70	70	2000	396.435632	85.073591
1182.28075	0	0	1200	254.727472	491.098362
66.842287	908.34	723.02	6500	788.60284	177.213829
4476.634442	0	0	6000	3395.637883	1532.092391
6069.720873	0	0	12000	3357.944033	1437.438437
536.027158	0	0	1200	1326.002237	286.69926
5044.179003	966.6	0	4500	3332.360525	31871.36379
97.16839	1639.92	0	2150	1620.285733	1555.793076
1339.008889	0	0	2500	1331.706743	232.422715
2786.743524	231.63	86.63	3000	711.838166	750.333981
28.413136	215.94	0	4000	331.529307	146.818553
37.261373	498.65	51.05	7000	487.168856	164.505587
11.116861	168	0	5500	154.705191	157.784568
6.420394	136.72	0	2500	361.012758	169.705471
135.856693	843.95	198	1200	862.494363	113.077567
13.792103	600	600	4500	607.677726	92.393376
2116.845833	898.34	0	2500	1786.497369	508.470423
135.794123	880.28	0	6000	1550.332412	178.096603
243.182403	2687.48	398.67	5500	2349.060843	176.161796
7468.01201	1569.41	796.07	8700	2162.94335	4628.802111
7395.88757	0	0	8500	2902.821241	2869.727066
364.219107	142.52	142.52	2500	621.956899	191.258003
53.173349	60	60	1200	2202.149777	274.519006
1173.949821	785.69	785.69	1200	473.659122	619.376955
1543.205532	1027.57	927.57	6000	319.878647	443.406361
467.345479	46.74	0	2500	122.054178	206.106505
303.054817	894.4	609.4	4000	183.620398	128.25155
5481.738308	0	0	9000	13652.75432	1343.985397
1952.189994	297.59	99.59	2500	634.780319	658.460719
0	54.85	0	5000	75.750562	
19.962737	287.4	0	3000	276.339695	167.93554
1773.484195	0	0	3000	442.578729	616.532252
1734.688041	0	0	1800	363.842433	612.656741
927.294609	364.74	151.42	1000	442.174198	711.024081
1248.193121	40.13	0	1750	293.330975	343.940892
467.287934	4327.92	78	3000	4214.565847	182.841487
1450.959629	0	0	4000	446.092673	747.172775
34.195309	211.56	0	1000	188.66041	153.221194
3028.512053	0	0	3000	820.085077	1187.871281
886.65747	1440.48	1440.48	1800	309.644014	291.857209
692.529504	404	404	6400	787.236366	201.135008
952.952011	39.58	39.58	1800	1665.457998	204.226245
2056.866139	3373.7	3373.7	7000	2647.183713	490.378067
566.928754	903	903	1500	751.551966	193.903676
1395.907515	962.12	962.12	1600	1081.988109	645.551427
18.606861	302.5	0	3000	705.81092	112.041868
8419.737786	3050.48	1475.56	12300	3298.741768	4239.303788
5.168354	69	29	5000	167.350713	41.839613
7030.446043	3747.12	1053.08	14000	1968.080891	1635.841661
7091.028361	0	0	8500	1835.361842	2701.584337
1478.552756	479.1	311.1	4500	4774.597215	478.802097
985.457755	672.31	103	2500	1656.974517	542.14663
767.708957	1730.6	661.45	4000	341.459733	126.503057
8670.048011	0	0	12500	10496.24166	2094.307389
26.767358	190	90	1200	270.6586	136.109592
878.010252	4085.23	3705.15	20000	4036.028203	109.759102
2409.236843	990.15	772.6	8000	707.712681	606.899998
2891.678357	0	0	10000	1379.83404	1840.913723
21.409828	149.71	0	1500	141.974905	150.500248
1268.584315	1835.93	255.32	1200	3021.605454	3148.909502
3509.710886	0	0	6000	811.884107	833.953708
2.566385	0	0	1300	379.556939	54.371074
879.987974	1517.56	1507.56	1700	1812.402979	314.375296
868.331112	1167.15	864.28	3000	704.323375	240.060933
3093.592745	47.69	82.41	4100	4591.237633	723.343619
1879.694262	832.67	694.73	2000	873.931715	1452.265916
6372.182817	22101.78	22101.78	7500	39461.9658	6764.853481
1235.224095	637.28	10	1500	742.382146	703.203441
4800.168978	0	0	9000	1134.482984	1092.950836
704.910363	500.5	225.5	1200	1713.299924	425.812312
1340.551352	427.96	331.96	1500	326.956073	472.486843
923.977036	0	0	2500	5155.088326	320.494371
182.171771	270.65	45.65	1000	216.489485	190.287126
22.689289	360.6	160.6	4500	415.618854	144.896661
1184.971992	0	0	3000	2355.267462	268.140818
4375.764064	1016.41	0	10000	1133.806322	1165.41843
444.519756	302.4	0	3000	2579.035502	209.238839
1383.72609	0	0	1500	298.943957	508.050053
4738.804194	0	0	7000	1374.849589	1159.813479
389.835298	0	0	3000	2236.589562	100.212983
455.452678	1301.25	1301.25	1500	472.453467	170.192614
658.6552	629.99	629.99	6000	353.862252	247.500183
5058.555256	0	0	7000	1689.268612	1198.874608
42.51225	523.15	75.2	2000	925.820102	164.103619
21.187313	319.41	0	6000	135.546054	29.013477
570.552082	3179.69	1258.99	5000	3067.833591	248.870731
3.319222	47.05	0	1900	511.105425	118.437426
2899.781468	223.62	193.94	3000	1059.352415	683.372766
1278.829156	0	0	4000	445.436177	418.536968
1368.906278	0	0	6000	322.580506	419.059837
1859.165344	0	0	3500	310.775643	659.586136
1413.865738	313.03	313.03	1800	1467.766461	405.632903
205.409896	0	0	1500	779.245735	60.582149
2527.531968	720.16	720.16	3000	3866.435107	1094.491962
1022.71734	120.09	120.09	2500	368.7253	410.924268
3078.059784	0	0	6000	6043.227704	1183.930323
1064.308102	1067.32	242.38	6000	4770.998795	289.339838
1204.686047	0	0	3500	1668.247356	448.064322
40.247238	0	0	1500	3578.648701	69.271137
2722.600219	0	0	3000	638.102089	653.783205
90.953335	921.02	317.74	2500	782.67882	109.17084
165.721899	231.51	115	4300	90.964048	208.147019
738.656748	0	0	3000	170.645351	187.555397
3182.968599	2502.46	2455.79	5500	2170.561697	1731.420819
44.586199	413.7	0	2500	2271.738188	131.138844
3221.105151	3447.55	1450	9500	5401.287094	756.926664
45.869314	0	0	4500	238.152441	123.753834
2089.997028	2576	2576	5700	574.514857	531.183467
2017.314401	4311.85	1259.88	12000	5430.633936	477.257131
1719.048074	2115.79	1395.05	9000	4450.197966	556.179286
875.649126	0	0	1200	860.788124	214.677868
268.82613	0	0	6000	6801.790399	156.159732
1906.283349	4016.42	1058.18	8000	1344.622375	526.831031
2686.595082	282.52	282.52	3000	3747.500925	1248.460984
99.508886	248.72	225.39	1500	275.248686	100.780063
1038.573059	1023.76	855.9	1600	811.701446	327.262906
5678.479456	0	0	9500	1259.720956	1479.53625
788.5958	3858.06	3678.81	7050	8123.060053	3915.696493
2933.387442	0	0	6500	9317.533927	929.334025
1322.005771	0	0	1500	404.269442	424.156288
286.686616	0	0	4000	0	
485.507827	0	0	2000	794.426157	116.202264
216.716507	0	0	1800	1308.537026	94.70744
239.446482	0	0	2000	351.850485	181.339692
91.861479	939.51	0	3000	874.020918	180.358798
27.716642	0	0	5000	0	
1030.914048	1083.44	1083.44	1200	2574.978162	606.739379
391.755763	575.72	400.72	10500	1631.594511	269.311255
126.279615	1307.52	0	6000	1491.690159	164.139365
1193.708983	6643.71	4841.7	12500	6446.627837	6340.898794
6958.239974	0	0	7500	3688.217452	1752.657115
5965.535557	0	0	6000	1495.067426	2221.880048
1039.256129	618.75	0	1700	202.137436	262.20484
94.110539	1090.19	0	7000	1174.739824	176.285795
293.118363	368.91	0	1800	1309.489418	195.953485
2206.463745	1945.82	521.5	9000	819.905846	679.005417
39.554197	353.9	0	2500	374.472803	85.914125
237.435762	1270.32	1270.32	1800	1148.378687	110.252783
38.160715	340	0	5000	888.221177	146.348596
28.593511	258.32	0	4000	307.750161	161.030353
1597.679284	272.4	0	1550	587.710246	1090.811625
1140.91813	0	0	1800	1336.452403	374.452534
1458.775165	0	0	3500	856.740386	379.255051
2.307336	0	0	3000	0	
1173.112709	823.05	573.05	1500	2049.345099	266.90291
287.817221	360	360	3000	112.678222	208.247475
3.894895	182.49	0	1500	201.08824	13.88938
2377.537394	0	0	5000	533.940153	826.56466
4694.671605	0	0	12000	8919.228234	1075.889659
30.072702	461.99	461.99	6000	945.998757	104.810436
44.538702	916.67	0	1500	1075.578609	94.762661
28.349518	235	0	6000	268.128456	67.701929
557.277303	3739.78	3436.23	1500	3530.131795	190.985351
1919.099019	240.27	102.26	3200	763.674122	744.713817
4837.835705	1283.4	1140.9	4500	5190.696125	6825.44203
226.34624	2206.74	2206.74	10000	1891.000067	204.477134
2269.073907	284.9	284.9	6000	559.24901	786.402078
588.618641	0	0	1200	1386.88202	232.802183
5825.38367	3426.12	2369.78	17000	2925.020526	1463.588692
2267.664008	0	0	2500	597.046672	673.465761
2514.170127	87.28	87.28	5000	4646.340788	767.829781
2354.125834	5351.58	3824.94	10000	4452.753075	562.102772
616.570241	5788.81	5788.81	7000	5891.252034	285.762299
153.679036	181.81	0	1500	454.857585	183.013235
417.898933	1735.17	1116.67	2500	1892.675483	170.458741
810.089776	1428.89	1428.89	2500	1576.842421	395.761881
450.746858	194.1	194.1	600	635.073163	389.795498
21.441736	197.62	0	4000	398.382513	153.645248
8978.156324	482.88	325.52	9500	2112.619409	5817.079142
1669.992809	91.84	91.84	4400	348.40535	413.727143
957.010021	604.8	0	1000	811.45719	926.087148
249.489629	0	0	6000	0	
12.886661	1437.15	1399.8	2700	2372.012083	98.767606
1502.517905	266.64	0	1500	318.73308	792.01288
2287.486277	0	0	3000	341.751466	327.277488
184.890347	1686.86	1686.86	6000	3873.506886	127.016328
2122.821694	255.34	199.34	5000	1016.843526	561.912557
1097.28593	0	0	1200	236.375748	259.21298
114.523682	83	83	300	196.333324	201.615417
298.779514	1205.85	310.97	3000	378.768909	130.651802
2306.698723	12784.51	11246.07	6200	13705.00441	1310.291574
8.838114	1003.66	586.14	2500	1140.257668	31.497924
1710.971649	2042.5	1000	9500	1952.923432	387.281405
742.730997	6236.64	4613.7	3750	8529.330225	256.82014
1625.118547	2908.35	956.83	3500	763.750978	1125.042573
358.915537	0	0	6400	331.996644	137.43958
1060.420992	480.22	295.63	4200	2398.956105	342.2675
1047.854274	384	0	1000	530.36208	1127.724623
842.600625	0	0	1200	1901.27932	324.801824
2344.19277	0	0	3000	681.433652	592.032785
352.736999	1833.9	1833.9	2500	1779.977904	188.774182
1643.215639	0	0	2500	414.951308	7164.306187
1638.42534	0	0	1800	459.151425	335.813771
855.571897	71.13	0	1500	220.436374	583.820142
2893.897487	18	0	6000	483.729934	720.971058
19.766484	197.48	0	16000	409.933465	164.248292
16304.88925	1770.57	0	19000	5337.961195	8345.641905
5825.2877	230	230	7000	1537.817125	1442.075559
753.518771	1737.87	249.12	2500	977.188809	313.922409
40.074484	423.37	423.37	7000	430.466572	187.954393
765.966137	1488.82	1402.35	4000	1111.593127	181.840836
2594.878719	160	160	9500	851.52967	596.332001
91.655431	1110.01	1110.01	6000	3304.443043	84.471116
1127.643812	14454.98	10454.28	9000	12996.64271	289.757941
1.874969	433.32	0	2000	238.913827	7.070714
4241.864828	225.08	225.08	5000	2011.126751	1282.428401
287.565501	472.32	375	1000	2022.302019	191.073806
5604.357612	0	0	6500	1255.546074	1542.906309
345.75483	3125.03	492.71	5500	3016.560969	189.375956
56.872544	748.36	748.36	4000	698.817652	170.77492
471.104779	0	0	500	165.27161	190.841988
11.944853	88.93	88.93	2750	430.507379	154.067397
4276.929643	298	298	8000	969.689869	1336.9578
1768.589163	63.7	63.7	2000	750.927612	379.079339
714.813335	1110.42	0	2200	4296.908322	4130.592522
1222.745469	0	0	6000	15843.68136	1261.125201
70.794108	0	0	150	699.292482	599.5493
67.72881	869.48	685.79	3000	824.557797	175.239392
1455.904478	149	149	2200	2326.985125	1115.444711
309.491763	0	0	4000	5364.680585	116.705952
635.48213	1481.24	1160.26	6000	805.516282	219.717476
2475.507619	569.85	233.04	5000	672.048823	658.657911
6976.34614	2552.1	2080.01	9000	1850.332531	2024.379006
3767.546906	3545.56	1653.36	9000	4061.59893	1007.691447
182.854647	1978.87	765.85	6000	1590.330808	167.136534
14.571059	180.5	0	6000	178.584988	69.359061
10.035492	0	0	1000	154.970698	77.402578
2584.617366	0	0	3000	3206.865961	557.973185
3857.278468	0	0	4000	666.97848	635.614648
374.101774	1283.36	1253.36	1800	1482.140815	202.184147
1696.302382	0	0	3000	650.716947	784.060078
760.884589	2940.79	2644.17	11500	426.798145	113.262756
269.406382	2629.96	2006.57	2200	1936.724441	202.619118
2948.966018	4129.97	1804.1	5000	2557.014611	605.697272
130.142888	0	0	3000	791.783333	138.420191
449.026889	313.2	0	1000	136.096707	217.449281
2556.292783	0	0	6000	1311.010857	841.880535
3031.933707	2000.6	2000.6	6500	811.109413	858.298082
26.982025	237.6	0	2500	0	
1866.428342	3306.06	549	5000	2248.341145	431.796784
2059.035678	0	0	2500	460.005554	754.982656
30.395073	512.47	512.47	7000	484.669932	192.908611
91.266202	701.59	701.59	3200	812.383013	140.175864
76.673877	410.9	0	1500	449.09003	100.105897
200.574081	675.9	675.9	7500	753.502654	308.604961
0	350.48	0	2700	681.924724	
1078.3009	0	0	1500	199.01051	226.880981
633.209696	1625.01	1165.36	2500	764.713719	206.988911
26.296743	417	417	6500	960.737291	86.562843
16.727614	128	0	5000	363.86862	170.73776
882.715792	120	0	1000	307.584827	249.005928
1540.077454	0	0	4000	383.056837	394.763386
10495.73934	5038.27	1940.88	14500	2564.857063	4606.755937
2182.752161	3216.97	2360.3	10000	7573.546529	501.711259
177.822533	0	0	3000	141.272092	271.376651
3127.073601	4468.44	4432.46	4500	665.046852	850.247297
924.170798	1663.77	1663.77	3000	4201.694496	307.53747
750.528885	1384.79	886.32	1800	759.916056	225.743387
701.135691	1004.04	624	3000	359.829195	190.226811
21.960773	175.45	0	1500	143.609104	164.361594
1175.922628	14.72	14.72	1200	347.568201	463.992512
4612.147149	0	0	6500	1210.9845	1565.678756
19.928467	310.64	0	9000	409.454228	175.245981
26.157304	318.41	65	5000	240.474518	154.2101
13.99841	94.86	0	1500	68.323361	104.264949
1594.328636	0	0	3000	348.795318	510.986097
37.050529	367.17	0	2000	326.624678	152.547744
844.230511	615	336	1500	1028.163341	183.039309
1228.170181	817.94	436.64	1500	708.383328	831.442071
1727.699797	0	0	2000	396.836709	680.410348
1306.735189	0	0	5500	536.065588	324.670041
5182.092727	3183.43	1049.3	6000	2400.861889	2257.788425
756.573198	1056.64	683.89	1800	1597.746211	309.576217
1727.516892	624.46	624.46	1800	925.227009	865.078504
1441.404242	0	0	8000	462.437204	856.401575
1032.823341	1540.06	1395.13	4000	3846.028003	322.506371
1623.176564	0	0	3000	1007.211689	433.963634
1602.425383	0	0	2500	1434.566669	597.46081
14.593148	158.7	0	5200	193.70608	141.02725
20.700474	94.98	0	1000	86.16753	104.771473
3467.619262	468.49	278.5	4000	1612.002883	898.050967
212.84035	1944.48	864.38	6000	1780.988408	182.31869
387.449138	253.7	253.7	3000	198.133653	200.73031
2901.999862	11250.65	10165.88	9500	6443.381719	691.328423
828.013302	126.48	0	3000	301.728915	224.641178
884.16375	823.52	0	1500	416.870269	294.032386
71.186651	1500	0	3000	1330.781779	118.364043
1167.254965	499.92	0	1200	897.514706	1358.434639
6090.22908	1583.23	1583.23	7000	8054.48508	1805.455623
2986.070256	178.9	74.9	10000	619.02881	1149.24369
74.277994	795.57	135.38	5000	899.310578	178.313275
79.222393	994.96	463.2	3500	612.645199	160.160912
997.98763	952.29	152.29	1200	1273.253687	580.934766
8737.860241	0	0	10500	2804.040289	2312.250917
2236.176309	1114.43	979.43	9000	615.627805	634.853764
